codigo_manzana,total_pob,cuenta_1,cuenta_2,cuenta_3,cuenta_4,cuenta_5,cuenta_6,cuenta_7,cuenta_8,cuenta_9,cuenta_10,cuenta_11,cuenta_12,cuenta_13,cuenta_14,cuenta_15,cuenta_16,cuenta_17,cuenta_18,cuenta_19,cuenta_20,cuenta_21,cantidad_casas,educacion_mas_alta,estrato,porcentaje_internet,porcentaje_luz
5068310000000000010307,40,6.0,2.0,5.0,2.0,6.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,,,,,12,3.0,1.9,0.17,0.92
5068310000000000010309,50,1.0,1.0,9.0,1.0,2.0,4.0,4.0,8.0,1.0,3.0,6.0,,3.0,3.0,,2.0,2.0,,,,,20,4.0,1.6,0.25,0.95
5068310000000000010310,70,6.0,2.0,9.0,4.0,11.0,5.0,3.0,2.0,2.0,7.0,8.0,4.0,2.0,4.0,,,,1.0,,,,27,3.0,1.9,0.22,0.89
5068310000000000010311,31,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,,,,14,3.0,1.7,0.29,0.93
5068310000000000010312,54,7.0,1.0,5.0,6.0,2.0,8.0,5.0,1.0,4.0,1.0,5.0,2.0,6.0,,1.0,,,,,,,16,4.0,2.0,0.38,0.94
5068310000000000010313,37,,2.0,5.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,7.0,,2.0,,2.0,,,2.0,,,,15,3.0,2.0,0.2,1.0
5068310000000000010401,35,3.0,5.0,3.0,4.0,1.0,5.0,,1.0,2.0,2.0,5.0,,2.0,,1.0,1.0,,,,,,13,2.0,1.4,0.23,0.85
5068310000000000010402,50,2.0,10.0,2.0,1.0,3.0,6.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,,,,23,2.0,1.3,0.13,0.7
5068310000000000010403,29,4.0,4.0,2.0,1.0,3.0,5.0,2.0,3.0,1.0,,3.0,1.0,,,,,,,,,,6,3.0,1.2,,0.83
5068310000000000010404,60,5.0,4.0,7.0,8.0,2.0,3.0,5.0,7.0,5.0,2.0,5.0,1.0,2.0,2.0,,1.0,1.0,,,,,25,3.0,1.9,0.08,0.56
5068310000000000010405,15,1.0,2.0,3.0,,3.0,2.0,2.0,,,2.0,,,,,,,,,,,,6,3.0,1.3,0.5,0.67
5068310000000000010406,44,4.0,4.0,4.0,6.0,9.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,,,,,,,,,15,3.0,1.8,0.07,0.87
5068310000000000010407,50,5.0,1.0,2.0,7.0,5.0,5.0,4.0,2.0,2.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,,,,,,20,5.0,1.5,0.2,0.85
5068310000000000010408,29,2.0,,1.0,2.0,2.0,,2.0,3.0,4.0,,,3.0,3.0,,1.0,1.0,2.0,1.0,2.0,,,14,3.0,1.6,0.07,0.86
5068310000000000010409,37,3.0,2.0,3.0,6.0,2.0,,7.0,1.0,,1.0,3.0,2.0,3.0,,1.0,1.0,,2.0,,,,14,3.0,1.8,0.14,0.64
5068310000000000010410,55,2.0,4.0,5.0,8.0,3.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,,1.0,2.0,,,,23,2.0,1.6,,0.83
5068310000000000010411,28,2.0,2.0,2.0,3.0,,4.0,4.0,2.0,,2.0,5.0,2.0,,,,,,,,,,8,2.0,1.2,,0.75
5068310000000000010413,50,2.0,4.0,6.0,4.0,3.0,5.0,,5.0,5.0,5.0,4.0,2.0,,,1.0,3.0,,,,1.0,,19,3.0,1.4,0.05,0.95
5068310000000000010415,49,3.0,2.0,4.0,4.0,5.0,1.0,2.0,6.0,3.0,1.0,7.0,2.0,4.0,,4.0,,,1.0,,,,18,3.0,1.6,0.11,1.0
5068310000000000010416,63,2.0,4.0,10.0,6.0,8.0,3.0,5.0,3.0,6.0,7.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,,,22,4.0,1.8,0.27,0.91
5068310000000000010417,34,2.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,,1.0,1.0,,,,,,16,2.0,1.7,,0.81
5068310000000000010507,75,3.0,7.0,7.0,5.0,5.0,8.0,9.0,6.0,2.0,3.0,9.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,,,34,4.0,1.9,0.15,0.82
5068310000000000010508,34,3.0,3.0,6.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,13,3.0,1.8,,0.69
5068310000000000010509,30,1.0,1.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,17,5.0,1.7,0.18,0.65
5068310000000000010512,46,6.0,3.0,2.0,4.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,,2.0,5.0,,1.0,1.0,,,,,22,3.0,1.6,0.09,0.68
5068310000000000010514,36,2.0,6.0,3.0,3.0,1.0,4.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,15,3.0,1.9,0.13,0.53
5068310000000000010518,47,2.0,5.0,6.0,7.0,3.0,2.0,2.0,6.0,4.0,5.0,3.0,,,2.0,,,,,,,,19,4.0,1.9,0.05,0.79
5068310000000000010520,16,,,1.0,,,2.0,1.0,1.0,,3.0,3.0,2.0,2.0,,,,1.0,,,,,15,5.0,2.0,0.13,0.8
5068310000000000010521,9,,,,,,1.0,,,1.0,,,,2.0,3.0,,2.0,,,,,,10,4.0,2.0,0.2,0.5
5068310000000000010522,20,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,4.0,2.0,,,,,,,,12,3.0,1.4,,0.75
5068310000000000010523,59,6.0,5.0,12.0,4.0,4.0,2.0,11.0,5.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,20,3.0,1.5,0.1,0.9
5068310000000000010524,10,2.0,1.0,,,2.0,5.0,,,,,,,,,,,,,,,,10,5.0,1.5,0.3,0.4
5068310000000000010525,36,4.0,4.0,3.0,2.0,3.0,6.0,1.0,4.0,1.0,2.0,4.0,,,1.0,1.0,,,,,,,13,4.0,1.9,0.08,0.92
5068310000000000010526,55,10.0,5.0,2.0,3.0,5.0,10.0,6.0,4.0,2.0,1.0,1.0,3.0,1.0,,1.0,,1.0,,,,,22,3.0,1.5,,0.95
5068310000000000010527,59,3.0,5.0,7.0,3.0,5.0,6.0,3.0,,3.0,2.0,5.0,3.0,1.0,4.0,4.0,2.0,2.0,,,,1.0,29,3.0,1.7,0.1,0.79
5068310000000000010528,96,10.0,12.0,11.0,7.0,9.0,8.0,11.0,5.0,5.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,,,,,36,3.0,1.7,0.03,0.78
5068310000000000010529,46,5.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,1.0,3.0,1.0,,2.0,,,,,,,17,4.0,2.0,0.29,0.82
5068310000000000010530,80,3.0,8.0,10.0,7.0,8.0,4.0,6.0,8.0,6.0,2.0,3.0,5.0,2.0,3.0,4.0,,1.0,,,,,31,3.0,1.9,0.1,0.58
5068310000000000010531,48,2.0,7.0,7.0,5.0,6.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,,,,,,,,22,3.0,1.6,0.14,0.77
5068310000000000010536,26,4.0,3.0,2.0,,3.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,14,3.0,1.9,,0.71
5068310000000000010537,10,,1.0,3.0,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,5,4.0,1.5,0.2,0.8
5068310000000000010538,20,1.0,1.0,6.0,,1.0,3.0,3.0,1.0,,2.0,1.0,,,,,,1.0,,,,,10,3.0,1.8,0.1,0.8
5068310000000000020102,77,9.0,16.0,4.0,5.0,5.0,7.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,26,2.0,1.6,0.08,0.81
5068310000000000020103,76,4.0,12.0,3.0,2.0,9.0,6.0,4.0,2.0,3.0,8.0,5.0,4.0,4.0,3.0,1.0,1.0,5.0,,,,,23,3.0,1.8,0.04,0.96
5068310000000000020104,37,2.0,3.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,,1.0,,,,,,17,4.0,1.8,0.29,0.94
5068310000000000020105,63,3.0,1.0,7.0,6.0,8.0,2.0,4.0,6.0,2.0,5.0,4.0,3.0,4.0,,2.0,2.0,,3.0,1.0,,,32,3.0,1.9,0.16,0.84
5068310000000000020106,43,4.0,4.0,7.0,3.0,5.0,4.0,4.0,5.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,13,3.0,1.2,0.08,0.85
5068310000000000020107,37,1.0,3.0,3.0,5.0,3.0,7.0,1.0,2.0,,3.0,1.0,2.0,2.0,,1.0,1.0,,2.0,,,,12,3.0,1.2,0.08,0.75
5068310000000000020108,50,3.0,5.0,9.0,,2.0,3.0,3.0,2.0,4.0,,,3.0,2.0,3.0,1.0,3.0,1.0,5.0,,1.0,,16,2.0,1.7,,0.75
5068310000000000020114,30,2.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,14,3.0,1.6,0.07,0.5
5068310000000000020115,25,1.0,3.0,1.0,,4.0,1.0,1.0,3.0,,2.0,,3.0,1.0,2.0,1.0,2.0,,,,,,11,3.0,1.6,0.09,1.0
5068310000000000020116,26,1.0,8.0,1.0,1.0,,3.0,,2.0,3.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,8,2.0,1.3,,0.88
5068310000000000020117,18,,1.0,2.0,3.0,2.0,,,2.0,,4.0,1.0,,,,1.0,1.0,1.0,,,,,7,3.0,1.6,,0.71
5068310000000000020119,47,2.0,6.0,7.0,6.0,2.0,1.0,5.0,3.0,,4.0,2.0,1.0,3.0,2.0,1.0,,1.0,,,1.0,,17,3.0,1.7,0.06,0.71
5068310000000000020201,20,,1.0,4.0,1.0,3.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,,,9,4.0,1.8,0.22,0.89
5068310000000000020202,74,1.0,4.0,7.0,10.0,12.0,4.0,3.0,4.0,3.0,7.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,,1.0,,,31,4.0,1.8,0.23,0.97
5068310000000000020203,52,4.0,4.0,5.0,3.0,6.0,9.0,3.0,3.0,1.0,3.0,3.0,2.0,,,3.0,1.0,1.0,1.0,,,,19,4.0,1.6,0.16,0.89
5068310000000000020205,79,3.0,7.0,9.0,7.0,9.0,10.0,7.0,5.0,5.0,6.0,3.0,,2.0,3.0,3.0,,,,,,,32,3.0,1.2,,0.78
5068310000000000020207,31,3.0,3.0,5.0,6.0,1.0,,5.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,10,3.0,1.4,,0.8
5068320010200100010101,27,2.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,3.0,1.0,2.0,2.0,,,2.0,,,16,2.0,1.1,,0.69
5068320010200100010104,20,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,7,3.0,1.1,,1.0
5068320010200100010107,15,1.0,1.0,3.0,1.0,2.0,,1.0,,2.0,,,,2.0,1.0,1.0,,,,,,,8,3.0,1.0,,0.63
5068320010200100010108,20,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,7,3.0,1.0,,1.0
5068320010200100010109,27,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,2.0,,3.0,,1.0,,1.0,,,14,3.0,1.1,0.07,0.64
5068320010200100010111,14,,2.0,2.0,3.0,1.0,,3.0,,1.0,1.0,,,1.0,,,,,,,,,7,3.0,1.0,,0.57
5068320010200100010113,21,1.0,4.0,2.0,2.0,,3.0,,1.0,,,3.0,3.0,,,1.0,,1.0,,,,,12,2.0,1.0,,0.58
5068320010200100010114,12,,3.0,2.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,13,2.0,1.0,,0.23
5068320010200100010115,13,1.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,6,3.0,1.0,,0.67
5068320010400500010104,20,1.0,,2.0,2.0,1.0,2.0,1.0,,1.0,4.0,1.0,1.0,2.0,,,,2.0,,,,,7,3.0,1.2,,0.71
5068320010400500010107,14,,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,,1.0,,,,,,7,3.0,1.0,,0.86
5068320010400500010108,16,1.0,1.0,2.0,1.0,,2.0,,1.0,1.0,3.0,1.0,,,,1.0,,2.0,,,,,8,2.0,1.2,,0.75
5068320010400500010113,5,,,,,,,,1.0,,,,1.0,,1.0,2.0,,,,,,,4,2.0,1.0,,1.0
5068320010400500010115,21,2.0,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,3.0,2.0,1.0,2.0,,,,,1.0,,,,9,2.0,1.0,,0.78
5068320010400500010116,9,1.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,5,3.0,1.0,0.2,0.6
5068320010400500010119,27,1.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,2.0,1.0,,,,,,,12,2.0,1.0,,0.58
5068320030501300010101,28,3.0,,5.0,2.0,1.0,3.0,,4.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,12,3.0,1.0,0.08,0.67
5068320030501300010103,17,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,,3.0,2.0,,,,,,,,13,3.0,1.0,,0.69
5068320030501300010104,13,,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,6,3.0,1.0,,0.83
5068320030501300010105,29,1.0,1.0,7.0,4.0,1.0,1.0,2.0,3.0,2.0,,,,3.0,2.0,,,1.0,1.0,,,,10,2.0,1.0,,0.7
5068320040201500000000,48,4.0,5.0,4.0,6.0,2.0,2.0,6.0,3.0,4.0,2.0,4.0,3.0,2.0,,,,,,1.0,,,16,3.0,1.4,,1.0
5068320060301100010101,19,2.0,3.0,2.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,10,2.0,,,
5068320060301100010102,22,4.0,3.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,9,3.0,1.0,,0.78
5068320060301100010104,20,,5.0,3.0,3.0,,1.0,,2.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,8,2.0,1.0,,0.75
5068320060301100010105,19,2.0,5.0,,,1.0,3.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,,,,8,2.0,1.0,,0.88
5068320060301100010106,15,1.0,2.0,,3.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,7,3.0,1.0,,0.29
5068320060301100010110,25,4.0,3.0,2.0,3.0,2.0,,2.0,5.0,2.0,1.0,1.0,,,,,,,,,,,12,3.0,1.0,,0.83
5068320060301100010111,28,1.0,4.0,5.0,1.0,2.0,2.0,,4.0,1.0,4.0,1.0,1.0,,1.0,1.0,,,,,,,11,2.0,1.1,,0.73
5068320080101000010101,19,,2.0,4.0,,,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,9,2.0,1.0,,0.44
5068320080101000010104,13,1.0,,2.0,1.0,,1.0,3.0,,1.0,2.0,1.0,,1.0,,,,,,,,,8,2.0,1.2,,0.63
5068320080101000010105,23,,2.0,2.0,2.0,1.0,3.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,,,11,3.0,1.1,0.09,0.82
5068320080101000010106,17,1.0,3.0,3.0,3.0,2.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,4,3.0,1.0,,1.0
5068320080101000010107,19,1.0,,1.0,4.0,2.0,2.0,,4.0,1.0,,,1.0,,1.0,2.0,,,,,,,12,3.0,1.3,,0.33
5068320080101000010110,25,2.0,1.0,,4.0,1.0,3.0,,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,13,3.0,1.7,,0.69
5068320080101000010111,13,2.0,,2.0,1.0,,,3.0,,1.0,3.0,1.0,,,,,,,,,,,6,3.0,1.8,0.33,0.67
5068320080101000010112,10,,2.0,1.0,1.0,,,,1.0,2.0,,,,1.0,,2.0,,,,,,,7,2.0,1.0,,0.71
5068320080101200010102,15,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,6,2.0,2.0,,0.67
5068320080101200010104,30,3.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,,3.0,4.0,,1.0,1.0,,,,,,,,11,2.0,2.0,,0.64
5068320080101200010105,14,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,,7,3.0,2.0,0.14,0.71
5068320080101200010106,21,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,8,2.0,2.0,,0.63
5068330000000000000000,218,,6.0,94.0,110.0,8.0,,,,,,,,,,,,,,,,,1,3.0,,,
5068330010100000000000,228,16.0,20.0,22.0,18.0,13.0,10.0,13.0,11.0,15.0,16.0,22.0,17.0,7.0,11.0,4.0,9.0,2.0,1.0,1.0,,,105,3.0,1.3,0.01,0.65
5068330010200000000000,196,13.0,15.0,23.0,19.0,22.0,9.0,12.0,12.0,12.0,20.0,11.0,8.0,11.0,5.0,2.0,1.0,1.0,,,,,81,3.0,1.3,,0.58
5068330010300000000000,107,8.0,9.0,11.0,17.0,4.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,3.0,1.0,3.0,2.0,1.0,,,,,47,2.0,1.3,,0.64
5068330010400000000000,93,5.0,5.0,8.0,10.0,8.0,3.0,7.0,7.0,4.0,5.0,6.0,8.0,8.0,3.0,2.0,3.0,1.0,,,,,48,2.0,1.3,0.02,0.52
5068330020100000000000,110,8.0,9.0,5.0,12.0,4.0,11.0,6.0,4.0,2.0,8.0,8.0,5.0,6.0,9.0,5.0,4.0,4.0,,,,,50,2.0,1.3,0.02,0.52
5068330020200000000000,90,8.0,9.0,12.0,8.0,4.0,6.0,9.0,2.0,4.0,5.0,4.0,5.0,4.0,2.0,,4.0,3.0,,,,1.0,48,2.0,1.5,0.02,0.4
5068330020300000000000,190,12.0,10.0,21.0,10.0,15.0,5.0,5.0,15.0,16.0,10.0,18.0,16.0,13.0,9.0,3.0,8.0,3.0,1.0,,,,75,2.0,1.2,,0.68
5068330020400000000000,41,4.0,2.0,5.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,,2.0,5.0,2.0,,1.0,,,,,16,2.0,1.7,,0.81
5068330020500000000000,110,7.0,6.0,14.0,11.0,11.0,3.0,7.0,14.0,7.0,3.0,6.0,5.0,6.0,4.0,3.0,2.0,,,1.0,,,44,3.0,1.3,0.02,0.66
5068330030100000000000,63,3.0,6.0,5.0,5.0,3.0,6.0,5.0,3.0,6.0,5.0,5.0,5.0,4.0,2.0,,,,,,,,32,3.0,1.3,,0.28
5068330030200000000000,73,2.0,5.0,6.0,4.0,7.0,5.0,3.0,4.0,5.0,4.0,7.0,3.0,9.0,2.0,1.0,3.0,3.0,,,,,33,3.0,1.3,,0.55
5068330030300000000000,28,2.0,3.0,1.0,1.0,2.0,4.0,,2.0,4.0,1.0,1.0,,5.0,1.0,,,1.0,,,,,18,2.0,1.6,,0.56
5068330030400000000000,52,1.0,4.0,5.0,7.0,4.0,6.0,5.0,4.0,4.0,2.0,6.0,2.0,1.0,,,1.0,,,,,,20,3.0,1.9,,0.4
5068330030500000000000,53,2.0,3.0,6.0,4.0,5.0,1.0,6.0,2.0,6.0,5.0,7.0,,2.0,2.0,1.0,1.0,,,,,,26,3.0,1.3,,0.54
5068330030600000000000,91,3.0,12.0,8.0,6.0,6.0,4.0,7.0,4.0,10.0,6.0,9.0,8.0,5.0,,1.0,,1.0,1.0,,,,37,2.0,1.9,,0.7
5068330040100000000000,24,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,3.0,,,,,,,,,,,11,3.0,1.9,,0.64
5068330040200000000000,44,1.0,4.0,7.0,7.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,,3.0,1.0,,,,,,,,14,3.0,1.6,0.07,0.64
5068330040300000000000,75,6.0,7.0,7.0,11.0,7.0,6.0,4.0,4.0,4.0,6.0,2.0,3.0,4.0,3.0,,,1.0,,,,,19,2.0,1.9,,0.47
5068330040400000000000,30,1.0,1.0,2.0,1.0,5.0,1.0,4.0,4.0,4.0,3.0,1.0,,2.0,,,1.0,,,,,,12,3.0,2.0,,0.92
5068330040500000000000,57,8.0,6.0,3.0,9.0,10.0,3.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,18,3.0,1.5,,0.72
5068330050100000000000,25,2.0,1.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,,1.0,1.0,2.0,,,,,,,11,3.0,1.7,,0.55
5068330050200000000000,24,4.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,,1.0,,,,,,,,,,6,2.0,1.8,,1.0
5068330050300000000000,15,2.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,7,3.0,1.7,,0.86
5068330050400000000000,37,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,,,1.0,,,,,,,13,2.0,1.4,,0.77
5068330050500000000000,161,17.0,12.0,15.0,12.0,18.0,10.0,10.0,7.0,7.0,12.0,8.0,8.0,8.0,7.0,6.0,2.0,1.0,1.0,,,,56,3.0,1.3,,0.77
5068330050600000000000,112,8.0,9.0,12.0,10.0,8.0,7.0,4.0,9.0,9.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,,,,42,2.0,1.4,,0.86
5068330050700000000000,56,3.0,1.0,6.0,9.0,3.0,1.0,2.0,3.0,7.0,8.0,3.0,3.0,2.0,2.0,2.0,,1.0,,,,,29,2.0,1.1,,0.69
5068330060100000000000,7,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,5,2.0,1.0,,0.8
5068330060200000000000,54,4.0,7.0,1.0,4.0,5.0,2.0,1.0,5.0,3.0,5.0,3.0,9.0,2.0,,3.0,,,,,,,24,2.0,1.0,,1.0
5068330060300000000000,30,3.0,2.0,5.0,6.0,,,,3.0,3.0,1.0,2.0,4.0,,,,1.0,,,,,,14,2.0,1.0,,0.57
5068330060400000000000,16,1.0,,2.0,1.0,3.0,1.0,,3.0,1.0,2.0,1.0,,1.0,,,,,,,,,10,3.0,1.0,,0.5
5068330060500000000000,23,,,,,2.0,2.0,3.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,12,3.0,1.0,,0.25
5068330070200000000000,15,,1.0,1.0,2.0,2.0,2.0,,,3.0,2.0,1.0,,,1.0,,,,,,,,6,2.0,,,
5068330070300000000000,16,1.0,1.0,,2.0,2.0,1.0,,2.0,3.0,2.0,2.0,,,,,,,,,,,9,3.0,1.0,,0.22
5068330070400000000000,44,1.0,1.0,5.0,1.0,1.0,5.0,5.0,6.0,7.0,3.0,2.0,1.0,4.0,,1.0,1.0,,,,,,30,3.0,1.0,,0.03
5068330080100000000000,154,5.0,19.0,11.0,19.0,9.0,16.0,10.0,13.0,9.0,8.0,7.0,4.0,5.0,2.0,7.0,8.0,1.0,1.0,,,,77,2.0,1.8,0.01,0.64
5068330080200000000000,33,1.0,3.0,2.0,4.0,5.0,2.0,,2.0,4.0,2.0,,2.0,1.0,3.0,1.0,1.0,,,,,,15,3.0,1.9,0.07,0.6
5068330080300000000000,30,,,1.0,3.0,,2.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,,2.0,,1.0,,,18,3.0,1.4,,1.0
5068330080400000000000,32,4.0,,1.0,,4.0,5.0,2.0,,2.0,5.0,4.0,1.0,1.0,,2.0,1.0,,,,,,13,3.0,1.9,,0.69
5068330080500000000000,46,1.0,4.0,3.0,5.0,,1.0,6.0,5.0,3.0,4.0,5.0,1.0,4.0,1.0,1.0,,1.0,,,1.0,,18,2.0,1.8,,0.72
5068330090100000000000,10,,2.0,,1.0,,2.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,4,3.0,,,
5068330090200000000000,11,,1.0,1.0,,,,1.0,1.0,,3.0,,1.0,3.0,,,,,,,,,9,2.0,,,
5068330090300000000000,56,,2.0,2.0,8.0,1.0,4.0,1.0,3.0,4.0,6.0,3.0,8.0,3.0,6.0,3.0,1.0,,1.0,,,,38,2.0,,,
5068330090400000000000,112,5.0,5.0,12.0,10.0,2.0,8.0,2.0,6.0,9.0,8.0,12.0,10.0,6.0,8.0,3.0,3.0,3.0,,,,,51,2.0,1.0,,0.24
5068330090500000000000,238,25.0,17.0,15.0,26.0,21.0,12.0,15.0,12.0,12.0,20.0,14.0,22.0,10.0,2.0,2.0,7.0,4.0,2.0,,,,108,2.0,1.1,,0.64
5068330100100000000000,16,1.0,,3.0,,,2.0,,3.0,,3.0,2.0,1.0,1.0,,,,,,,,,9,2.0,,,
5068330100200000000000,25,3.0,,3.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,,,,,,,,,14,2.0,,,
5068330100300000000000,22,2.0,1.0,2.0,1.0,3.0,1.0,3.0,,5.0,1.0,,,,2.0,,1.0,,,,,,10,2.0,,,
5068610000000000000000,43,,1.0,10.0,25.0,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,2,3.0,,,
5068610000000000010104,21,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,9,4.0,2.0,,0.78
5068610000000000010105,23,2.0,4.0,2.0,3.0,,,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,8,4.0,1.3,0.13,0.88
5068610000000000010106,48,3.0,5.0,5.0,5.0,7.0,4.0,2.0,4.0,3.0,5.0,3.0,,1.0,,,,,1.0,,,,17,4.0,1.7,0.18,0.76
5068610000000000010107,25,1.0,1.0,2.0,3.0,3.0,3.0,,1.0,3.0,2.0,4.0,,,,2.0,,,,,,,9,4.0,1.6,0.33,0.78
5068610000000000010108,31,1.0,1.0,3.0,2.0,3.0,3.0,1.0,,2.0,5.0,2.0,2.0,4.0,1.0,,1.0,,,,,,18,4.0,1.5,0.22,0.72
5068610000000000010109,42,4.0,6.0,6.0,4.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,,,1.0,1.0,,1.0,,,,,18,3.0,1.1,0.22,0.61
5068610000000000010110,34,2.0,3.0,4.0,2.0,4.0,,7.0,1.0,3.0,3.0,,2.0,,1.0,2.0,,,,,,,17,3.0,1.3,0.24,0.76
5068610000000000010111,37,5.0,3.0,2.0,5.0,5.0,3.0,5.0,1.0,3.0,4.0,,,,,,,,1.0,,,,13,4.0,1.1,0.46,0.85
5068610000000000010112,37,3.0,2.0,6.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,10,5.0,1.7,0.3,0.9
5068610000000000010115,10,1.0,1.0,1.0,,1.0,,3.0,,,,,,2.0,1.0,,,,,,,,5,3.0,1.5,,0.8
5068610000000000010120,7,,,,4.0,3.0,,,,,,,,,,,,,,,,,7,4.0,2.0,,1.0
